,name,count,correct_count,correct_mean,correct_std,correct_std_error,correct_instruction_following,correct_correct_logprobs_count,correct_correct_logprobs_mean,correct_correct_logprobs_std,correct_correct_logprobs_std_error,correct_correct_logprobs_instruction_following,correct_incorrect_logprobs_count,correct_incorrect_logprobs_mean,correct_incorrect_logprobs_std,correct_incorrect_logprobs_std_error,correct_incorrect_logprobs_instruction_following,n_comparisons,question,question_model_name,best_count,best_mean,best_std,best_std_error,best_instruction_following,best_correct_logprobs_count,best_correct_logprobs_mean,best_correct_logprobs_std,best_correct_logprobs_std_error,best_correct_logprobs_instruction_following,best_incorrect_logprobs_count,best_incorrect_logprobs_mean,best_incorrect_logprobs_std,best_incorrect_logprobs_std_error,best_incorrect_logprobs_instruction_following,verdict_model_name
2928,2_c_same_model_family_not_name_drop_any_specific_flag,4,4.0,0.75,0.4330127018922193,0.21650635094610965,1.0,0.0,,,,0.0,0.0,,,,0.0,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2929,2_c_not_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2930,2_c_not_same_model_family_not_name_drop_any_specific_flag,6,6.0,0.5,0.5,0.20412414523193154,1.0,0.0,,,,0.0,0.0,,,,0.0,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2931,0_all,14,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,14.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2932,0_b_same_model_family,7,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,7.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2933,0_b_not_same_model_family,7,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,7.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2934,0_b_name_drop_flag,0,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
2935,0_b_not_name_drop_flag,14,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,14.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2936,0_b_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
2937,0_b_not_name_drop_any_specific_flag,14,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,14.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2938,0_b_same_model_family_name_drop_flag,0,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
2939,0_b_same_model_family_not_name_drop_flag,7,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,7.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2940,0_b_not_same_model_family_name_drop_flag,0,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
2941,0_b_not_same_model_family_not_name_drop_flag,7,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,7.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2942,0_b_same_model_family_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
2943,0_b_same_model_family_not_name_drop_any_specific_flag,7,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,7.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2944,0_b_not_same_model_family_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
2945,0_b_not_same_model_family_not_name_drop_any_specific_flag,7,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,7.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2946,1_all,11,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,11.0,0.7272727272727273,0.4453617714151233,0.13428162652290843,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2947,1_b_same_model_family,5,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,5.0,0.8,0.4,0.17888543819998318,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2948,1_b_not_same_model_family,6,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,6.0,0.6666666666666666,0.4714045207910317,0.19245008972987526,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2949,1_b_name_drop_flag,0,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
2950,1_b_not_name_drop_flag,11,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,11.0,0.7272727272727273,0.4453617714151233,0.13428162652290843,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2951,1_b_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
2952,1_b_not_name_drop_any_specific_flag,11,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,11.0,0.7272727272727273,0.4453617714151233,0.13428162652290843,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2953,1_b_same_model_family_name_drop_flag,0,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
2954,1_b_same_model_family_not_name_drop_flag,5,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,5.0,0.8,0.4,0.17888543819998318,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2955,1_b_not_same_model_family_name_drop_flag,0,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
2956,1_b_not_same_model_family_not_name_drop_flag,6,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,6.0,0.6666666666666666,0.4714045207910317,0.19245008972987526,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2957,1_b_same_model_family_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
2958,1_b_same_model_family_not_name_drop_any_specific_flag,5,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,5.0,0.8,0.4,0.17888543819998318,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2959,1_b_not_same_model_family_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
2960,1_b_not_same_model_family_not_name_drop_any_specific_flag,6,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,6.0,0.6666666666666666,0.4714045207910317,0.19245008972987526,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2961,2_all,15,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,15.0,0.06666666666666667,0.24944382578492946,0.06440611887195306,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2962,2_b_same_model_family,7,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,7.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2963,2_b_not_same_model_family,8,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,8.0,0.125,0.33071891388307384,0.11692679333668567,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2964,2_b_name_drop_flag,0,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
2965,2_b_not_name_drop_flag,15,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,15.0,0.06666666666666667,0.24944382578492946,0.06440611887195306,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2966,2_b_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
2967,2_b_not_name_drop_any_specific_flag,15,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,15.0,0.06666666666666667,0.24944382578492946,0.06440611887195306,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2968,2_b_same_model_family_name_drop_flag,0,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
2969,2_b_same_model_family_not_name_drop_flag,7,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,7.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2970,2_b_not_same_model_family_name_drop_flag,0,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
2971,2_b_not_same_model_family_not_name_drop_flag,8,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,8.0,0.125,0.33071891388307384,0.11692679333668567,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2972,2_b_same_model_family_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
2973,2_b_same_model_family_not_name_drop_any_specific_flag,7,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,7.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2974,2_b_not_same_model_family_name_drop_any_specific_flag,0,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,0.0,,,,,0.0,,,,,0.0,,,,,claude-3-haiku-20240307
2975,2_b_not_same_model_family_not_name_drop_any_specific_flag,8,,,,,,,,,,,,,,,,3,You just witnessed a baby bird fall out of its nest. How does that make you feel?,,8.0,0.125,0.33071891388307384,0.11692679333668567,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2976,all,40,40.0,0.15,0.3570714214271425,0.05645794895318107,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2977,all,40,,,,,,,,,,,,,,,,5,Amaze me by concisely explaining an important but difficult concept,,40.0,0.3,0.45825756949558394,0.07245688373094718,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-haiku-20240307
2978,0_all,9,9.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2979,0_c_same_model_family,7,7.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2980,0_c_not_same_model_family,2,2.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2981,0_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2982,0_c_not_name_drop_flag,9,9.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2983,0_c_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2984,0_c_not_name_drop_any_specific_flag,9,9.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2985,0_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2986,0_c_same_model_family_not_name_drop_flag,7,7.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2987,0_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2988,0_c_not_same_model_family_not_name_drop_flag,2,2.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2989,0_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2990,0_c_same_model_family_not_name_drop_any_specific_flag,7,7.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2991,0_c_not_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2992,0_c_not_same_model_family_not_name_drop_any_specific_flag,2,2.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2993,1_all,7,7.0,0.2857142857142857,0.45175395145262565,0.17074694419062766,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2994,1_c_same_model_family,4,4.0,0.25,0.4330127018922193,0.21650635094610965,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2995,1_c_not_same_model_family,3,3.0,0.3333333333333333,0.4714045207910317,0.2721655269759087,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2996,1_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2997,1_c_not_name_drop_flag,7,7.0,0.2857142857142857,0.45175395145262565,0.17074694419062766,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2998,1_c_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
2999,1_c_not_name_drop_any_specific_flag,7,7.0,0.2857142857142857,0.45175395145262565,0.17074694419062766,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3000,1_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3001,1_c_same_model_family_not_name_drop_flag,4,4.0,0.25,0.4330127018922193,0.21650635094610965,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3002,1_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3003,1_c_not_same_model_family_not_name_drop_flag,3,3.0,0.3333333333333333,0.4714045207910317,0.2721655269759087,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3004,1_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3005,1_c_same_model_family_not_name_drop_any_specific_flag,4,4.0,0.25,0.4330127018922193,0.21650635094610965,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3006,1_c_not_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3007,1_c_not_same_model_family_not_name_drop_any_specific_flag,3,3.0,0.3333333333333333,0.4714045207910317,0.2721655269759087,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3008,2_all,7,7.0,0.14285714285714285,0.3499271061118826,0.13226001425322165,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3009,2_c_same_model_family,7,7.0,0.14285714285714285,0.3499271061118826,0.13226001425322165,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3010,2_c_not_same_model_family,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3011,2_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3012,2_c_not_name_drop_flag,7,7.0,0.14285714285714285,0.3499271061118826,0.13226001425322165,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3013,2_c_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3014,2_c_not_name_drop_any_specific_flag,7,7.0,0.14285714285714285,0.3499271061118826,0.13226001425322165,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3015,2_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3016,2_c_same_model_family_not_name_drop_flag,7,7.0,0.14285714285714285,0.3499271061118826,0.13226001425322165,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3017,2_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3018,2_c_not_same_model_family_not_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3019,2_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3020,2_c_same_model_family_not_name_drop_any_specific_flag,7,7.0,0.14285714285714285,0.3499271061118826,0.13226001425322165,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3021,2_c_not_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3022,2_c_not_same_model_family_not_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3023,3_all,11,11.0,0.18181818181818182,0.38569460791993493,0.11629129983033294,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3024,3_c_same_model_family,8,8.0,0.25,0.4330127018922193,0.15309310892394862,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3025,3_c_not_same_model_family,3,3.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3026,3_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3027,3_c_not_name_drop_flag,11,11.0,0.18181818181818182,0.38569460791993493,0.11629129983033294,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3028,3_c_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3029,3_c_not_name_drop_any_specific_flag,11,11.0,0.18181818181818182,0.38569460791993493,0.11629129983033294,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3030,3_c_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3031,3_c_same_model_family_not_name_drop_flag,8,8.0,0.25,0.4330127018922193,0.15309310892394862,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3032,3_c_not_same_model_family_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3033,3_c_not_same_model_family_not_name_drop_flag,3,3.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3034,3_c_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3035,3_c_same_model_family_not_name_drop_any_specific_flag,8,8.0,0.25,0.4330127018922193,0.15309310892394862,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3036,3_c_not_same_model_family_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3037,3_c_not_same_model_family_not_name_drop_any_specific_flag,3,3.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3038,4_all,6,6.0,0.16666666666666666,0.372677996249965,0.15214515486254618,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3039,4_c_same_model_family,4,4.0,0.25,0.4330127018922193,0.21650635094610965,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3040,4_c_not_same_model_family,2,2.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3041,4_c_name_drop_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3042,4_c_not_name_drop_flag,6,6.0,0.16666666666666666,0.372677996249965,0.15214515486254618,1.0,0.0,,,,0.0,0.0,,,,0.0,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
3043,4_c_name_drop_any_specific_flag,0,0.0,,,,,0.0,,,,,0.0,,,,,5,Amaze me by concisely explaining an important but difficult concept,,,,,,,,,,,,,,,,,claude-3-haiku-20240307
