,name,count,correct_count,correct_mean,correct_std,correct_std_error,correct_instruction_following,correct_correct_logprobs_count,correct_correct_logprobs_mean,correct_correct_logprobs_std,correct_correct_logprobs_std_error,correct_correct_logprobs_instruction_following,correct_incorrect_logprobs_count,correct_incorrect_logprobs_mean,correct_incorrect_logprobs_std,correct_incorrect_logprobs_std_error,correct_incorrect_logprobs_instruction_following,n_comparisons,best_count,best_mean,best_std,best_std_error,best_instruction_following,best_correct_logprobs_count,best_correct_logprobs_mean,best_correct_logprobs_std,best_correct_logprobs_std_error,best_correct_logprobs_instruction_following,best_incorrect_logprobs_count,best_incorrect_logprobs_mean,best_incorrect_logprobs_std,best_incorrect_logprobs_std_error,best_incorrect_logprobs_instruction_following,verdict_model_name
261,4_c_not_same_model_family_name_drop_any_specific_flag,10,10.0,0.1,0.30000000000000004,0.09486832980505139,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
262,4_c_not_same_model_family_not_name_drop_any_specific_flag,67,67.0,0.13432835820895522,0.34100476593420487,0.04166036277703373,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,gpt-3.5-turbo
263,0_all,124,,,,,,,,,,,,,,,,5,124.0,0.4596774193548387,0.4983714372735605,0.04475507625651787,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
264,0_b_same_model_family,60,,,,,,,,,,,,,,,,5,60.0,0.45,0.49749371855331004,0.06422616289332565,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
265,0_b_not_same_model_family,64,,,,,,,,,,,,,,,,5,64.0,0.46875,0.4990224819584785,0.06237781024480981,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
266,0_b_name_drop_flag,8,,,,,,,,,,,,,,,,5,8.0,0.625,0.4841229182759271,0.1711632992203644,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
267,0_b_not_name_drop_flag,116,,,,,,,,,,,,,,,,5,116.0,0.4482758620689655,0.4973174173053778,0.04617476299393008,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
268,0_b_name_drop_any_specific_flag,27,,,,,,,,,,,,,,,,5,27.0,0.48148148148148145,0.49965694678637196,0.09615902424319278,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
269,0_b_not_name_drop_any_specific_flag,97,,,,,,,,,,,,,,,,5,97.0,0.4536082474226804,0.4978431533051396,0.050548313654640194,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
270,0_b_same_model_family_name_drop_flag,6,,,,,,,,,,,,,,,,5,6.0,0.6666666666666666,0.4714045207910317,0.19245008972987526,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
271,0_b_same_model_family_not_name_drop_flag,54,,,,,,,,,,,,,,,,5,54.0,0.42592592592592593,0.4944825897340255,0.06729055730768654,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
272,0_b_not_same_model_family_name_drop_flag,2,,,,,,,,,,,,,,,,5,2.0,0.5,0.5,0.35355339059327373,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
273,0_b_not_same_model_family_not_name_drop_flag,62,,,,,,,,,,,,,,,,5,62.0,0.46774193548387094,0.4989583322018716,0.06336777155744093,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
274,0_b_same_model_family_name_drop_any_specific_flag,16,,,,,,,,,,,,,,,,5,16.0,0.5,0.5,0.125,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
275,0_b_same_model_family_not_name_drop_any_specific_flag,44,,,,,,,,,,,,,,,,5,44.0,0.4318181818181818,0.4953294254023492,0.07467372053099669,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
276,0_b_not_same_model_family_name_drop_any_specific_flag,11,,,,,,,,,,,,,,,,5,11.0,0.45454545454545453,0.49792959773196915,0.150131422517231,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
277,0_b_not_same_model_family_not_name_drop_any_specific_flag,53,,,,,,,,,,,,,,,,5,53.0,0.4716981132075472,0.49919836057822475,0.06857016833128597,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
278,1_all,119,,,,,,,,,,,,,,,,5,119.0,0.3025210084033613,0.45934959222576294,0.042108508080387866,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
279,1_b_same_model_family,46,,,,,,,,,,,,,,,,5,46.0,0.2391304347826087,0.42655254065975184,0.0628917409977151,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
280,1_b_not_same_model_family,73,,,,,,,,,,,,,,,,5,73.0,0.3424657534246575,0.4745344678270896,0.05554005849858788,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
281,1_b_name_drop_flag,3,,,,,,,,,,,,,,,,5,3.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
282,1_b_not_name_drop_flag,116,,,,,,,,,,,,,,,,5,116.0,0.3103448275862069,0.46263475396547377,0.04295455854503792,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
283,1_b_name_drop_any_specific_flag,32,,,,,,,,,,,,,,,,5,32.0,0.34375,0.47495887979908324,0.08396166117267452,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
284,1_b_not_name_drop_any_specific_flag,87,,,,,,,,,,,,,,,,5,87.0,0.28735632183908044,0.45252918816159826,0.04851622150080205,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
285,1_b_same_model_family_name_drop_flag,2,,,,,,,,,,,,,,,,5,2.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
286,1_b_same_model_family_not_name_drop_flag,44,,,,,,,,,,,,,,,,5,44.0,0.25,0.4330127018922193,0.06527912098338669,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
287,1_b_not_same_model_family_name_drop_flag,1,,,,,,,,,,,,,,,,5,1.0,0.0,,,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
288,1_b_not_same_model_family_not_name_drop_flag,72,,,,,,,,,,,,,,,,5,72.0,0.3472222222222222,0.4760871250278503,0.05610740575713344,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
289,1_b_same_model_family_name_drop_any_specific_flag,17,,,,,,,,,,,,,,,,5,17.0,0.17647058823529413,0.3812200410828153,0.09245944094039715,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
290,1_b_same_model_family_not_name_drop_any_specific_flag,29,,,,,,,,,,,,,,,,5,29.0,0.27586206896551724,0.44694763437295587,0.08299609211231937,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
291,1_b_not_same_model_family_name_drop_any_specific_flag,15,,,,,,,,,,,,,,,,5,15.0,0.5333333333333333,0.49888765156985887,0.12881223774390613,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
292,1_b_not_same_model_family_not_name_drop_any_specific_flag,58,,,,,,,,,,,,,,,,5,58.0,0.29310344827586204,0.45518547525669256,0.0597687810455138,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
293,2_all,131,,,,,,,,,,,,,,,,5,131.0,0.1297709923664122,0.3360513084435899,0.029360939143341418,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
294,2_b_same_model_family,52,,,,,,,,,,,,,,,,5,52.0,0.1346153846153846,0.341312295178824,0.047331499277444254,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
295,2_b_not_same_model_family,79,,,,,,,,,,,,,,,,5,79.0,0.12658227848101267,0.33250444396363793,0.03740967269076242,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
296,2_b_name_drop_flag,14,,,,,,,,,,,,,,,,5,14.0,0.21428571428571427,0.410325903324145,0.10966421051124838,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
297,2_b_not_name_drop_flag,117,,,,,,,,,,,,,,,,5,117.0,0.11965811965811966,0.32456132557346196,0.030005705163786634,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
298,2_b_name_drop_any_specific_flag,42,,,,,,,,,,,,,,,,5,42.0,0.11904761904761904,0.32384453592227247,0.049970296759725655,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
299,2_b_not_name_drop_any_specific_flag,89,,,,,,,,,,,,,,,,5,89.0,0.1348314606741573,0.34154346412518344,0.036203534790272274,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
300,2_b_same_model_family_name_drop_flag,5,,,,,,,,,,,,,,,,5,5.0,0.4,0.48989794855663565,0.21908902300206645,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
301,2_b_same_model_family_not_name_drop_flag,47,,,,,,,,,,,,,,,,5,47.0,0.10638297872340426,0.30832716481254124,0.04497413927395126,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
302,2_b_not_same_model_family_name_drop_flag,9,,,,,,,,,,,,,,,,5,9.0,0.1111111111111111,0.31426968052735443,0.10475656017578482,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
303,2_b_not_same_model_family_not_name_drop_flag,70,,,,,,,,,,,,,,,,5,70.0,0.12857142857142856,0.33472498611028517,0.040007287965807034,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
304,2_b_same_model_family_name_drop_any_specific_flag,15,,,,,,,,,,,,,,,,5,15.0,0.13333333333333333,0.339934634239519,0.0877707451472511,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
305,2_b_same_model_family_not_name_drop_any_specific_flag,37,,,,,,,,,,,,,,,,5,37.0,0.13513513513513514,0.3418678551533383,0.05620272917946339,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
306,2_b_not_same_model_family_name_drop_any_specific_flag,27,,,,,,,,,,,,,,,,5,27.0,0.1111111111111111,0.3142696805273545,0.0604812282168686,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
307,2_b_not_same_model_family_not_name_drop_any_specific_flag,52,,,,,,,,,,,,,,,,5,52.0,0.1346153846153846,0.341312295178824,0.047331499277444254,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
308,3_all,126,,,,,,,,,,,,,,,,5,126.0,0.11904761904761904,0.32384453592227247,0.02885036428571309,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
309,3_b_same_model_family,55,,,,,,,,,,,,,,,,5,55.0,0.10909090909090909,0.3117532399905863,0.04203679830482468,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
310,3_b_not_same_model_family,71,,,,,,,,,,,,,,,,5,71.0,0.1267605633802817,0.33270455805683713,0.03948476670993463,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
311,3_b_name_drop_flag,7,,,,,,,,,,,,,,,,5,7.0,0.2857142857142857,0.45175395145262565,0.17074694419062766,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
312,3_b_not_name_drop_flag,119,,,,,,,,,,,,,,,,5,119.0,0.1092436974789916,0.3119447259373208,0.02859592614226193,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
313,3_b_name_drop_any_specific_flag,30,,,,,,,,,,,,,,,,5,30.0,0.23333333333333334,0.4229525846816506,0.07722022379508467,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
314,3_b_not_name_drop_any_specific_flag,96,,,,,,,,,,,,,,,,5,96.0,0.08333333333333333,0.2763853991962833,0.02820846668276375,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
315,3_b_same_model_family_name_drop_flag,4,,,,,,,,,,,,,,,,5,4.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
316,3_b_same_model_family_not_name_drop_flag,51,,,,,,,,,,,,,,,,5,51.0,0.11764705882352941,0.32218973970892123,0.04511558757925708,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
317,3_b_not_same_model_family_name_drop_flag,3,,,,,,,,,,,,,,,,5,3.0,0.6666666666666666,0.4714045207910317,0.2721655269759087,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
318,3_b_not_same_model_family_not_name_drop_flag,68,,,,,,,,,,,,,,,,5,68.0,0.10294117647058823,0.30388203411429154,0.03685110954061098,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
319,3_b_same_model_family_name_drop_any_specific_flag,18,,,,,,,,,,,,,,,,5,18.0,0.16666666666666666,0.37267799624996495,0.08784104611578833,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
320,3_b_same_model_family_not_name_drop_any_specific_flag,37,,,,,,,,,,,,,,,,5,37.0,0.08108108108108109,0.27295959292870475,0.044874280652761625,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
321,3_b_not_same_model_family_name_drop_any_specific_flag,12,,,,,,,,,,,,,,,,5,12.0,0.3333333333333333,0.47140452079103173,0.13608276348795437,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
322,3_b_not_same_model_family_not_name_drop_any_specific_flag,59,,,,,,,,,,,,,,,,5,59.0,0.0847457627118644,0.2785029953416099,0.036258001668421656,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
323,4_all,140,,,,,,,,,,,,,,,,5,140.0,0.21428571428571427,0.4103259033241449,0.0346788683019723,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
324,4_b_same_model_family,56,,,,,,,,,,,,,,,,5,56.0,0.23214285714285715,0.42219965776917456,0.05641880243519508,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
325,4_b_not_same_model_family,84,,,,,,,,,,,,,,,,5,84.0,0.20238095238095238,0.4017746912068144,0.043837212732684185,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
326,4_b_name_drop_flag,8,,,,,,,,,,,,,,,,5,8.0,0.375,0.4841229182759271,0.1711632992203644,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
327,4_b_not_name_drop_flag,132,,,,,,,,,,,,,,,,5,132.0,0.20454545454545456,0.4033690761204283,0.035108771628029806,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
328,4_b_name_drop_any_specific_flag,35,,,,,,,,,,,,,,,,5,35.0,0.2,0.4000000000000001,0.06761234037828134,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
329,4_b_not_name_drop_any_specific_flag,105,,,,,,,,,,,,,,,,5,105.0,0.21904761904761905,0.41360096667825647,0.04036332135528944,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
330,4_b_same_model_family_name_drop_flag,6,,,,,,,,,,,,,,,,5,6.0,0.3333333333333333,0.4714045207910317,0.19245008972987526,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
331,4_b_same_model_family_not_name_drop_flag,50,,,,,,,,,,,,,,,,5,50.0,0.22,0.41424630354415964,0.058583274063507246,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
332,4_b_not_same_model_family_name_drop_flag,2,,,,,,,,,,,,,,,,5,2.0,0.5,0.5,0.35355339059327373,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
333,4_b_not_same_model_family_not_name_drop_flag,82,,,,,,,,,,,,,,,,5,82.0,0.1951219512195122,0.39629455632370536,0.043763412629981006,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
334,4_b_same_model_family_name_drop_any_specific_flag,18,,,,,,,,,,,,,,,,5,18.0,0.2222222222222222,0.41573970964154905,0.09799078929868855,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
335,4_b_same_model_family_not_name_drop_any_specific_flag,38,,,,,,,,,,,,,,,,5,38.0,0.23684210526315788,0.4251445900369345,0.06896755958184694,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
336,4_b_not_same_model_family_name_drop_any_specific_flag,17,,,,,,,,,,,,,,,,5,17.0,0.17647058823529413,0.3812200410828153,0.09245944094039715,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
337,4_b_not_same_model_family_not_name_drop_any_specific_flag,67,,,,,,,,,,,,,,,,5,67.0,0.208955223880597,0.4065623424440667,0.04966949547258951,1.0,0.0,,,,0.0,0.0,,,,0.0,gpt-3.5-turbo
