,name,count,correct_count,correct_mean,correct_std,correct_std_error,correct_instruction_following,correct_correct_logprobs_count,correct_correct_logprobs_mean,correct_correct_logprobs_std,correct_correct_logprobs_std_error,correct_correct_logprobs_instruction_following,correct_incorrect_logprobs_count,correct_incorrect_logprobs_mean,correct_incorrect_logprobs_std,correct_incorrect_logprobs_std_error,correct_incorrect_logprobs_instruction_following,n_comparisons,best_count,best_mean,best_std,best_std_error,best_instruction_following,best_correct_logprobs_count,best_correct_logprobs_mean,best_correct_logprobs_std,best_correct_logprobs_std_error,best_correct_logprobs_instruction_following,best_incorrect_logprobs_count,best_incorrect_logprobs_mean,best_incorrect_logprobs_std,best_incorrect_logprobs_std_error,best_incorrect_logprobs_instruction_following,verdict_model_name
254,4_c_not_name_drop_any_specific_flag,61,61.0,0.4262295081967213,0.49452797144256905,0.06331781850305082,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
255,4_c_same_model_family_name_drop_flag,47,47.0,0.851063829787234,0.3560255432059895,0.05193166283277495,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
256,4_c_same_model_family_not_name_drop_flag,40,40.0,0.45,0.49749371855331004,0.07866066361276138,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
257,4_c_not_same_model_family_name_drop_flag,25,25.0,0.92,0.2712931993250107,0.054258639865002144,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
258,4_c_not_same_model_family_not_name_drop_flag,21,21.0,0.38095238095238093,0.4856209060564557,0.10597116957413082,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
259,4_c_same_model_family_name_drop_any_specific_flag,47,47.0,0.851063829787234,0.3560255432059895,0.05193166283277495,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
260,4_c_same_model_family_not_name_drop_any_specific_flag,40,40.0,0.45,0.49749371855331004,0.07866066361276138,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
261,4_c_not_same_model_family_name_drop_any_specific_flag,25,25.0,0.92,0.2712931993250107,0.054258639865002144,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
262,4_c_not_same_model_family_not_name_drop_any_specific_flag,21,21.0,0.38095238095238093,0.4856209060564557,0.10597116957413082,1.0,0.0,,,,0.0,0.0,,,,0.0,5,,,,,,,,,,,,,,,,claude-3-sonnet-20240229
263,0_all,118,,,,,,,,,,,,,,,,5,118.0,0.06779661016949153,0.2513965588845988,0.023142929113614288,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
264,0_b_same_model_family,84,,,,,,,,,,,,,,,,5,84.0,0.047619047619047616,0.21295885499997996,0.023235716022584122,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
265,0_b_not_same_model_family,34,,,,,,,,,,,,,,,,5,34.0,0.11764705882352941,0.32218973970892123,0.05525508450751319,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
266,0_b_name_drop_flag,65,,,,,,,,,,,,,,,,5,65.0,0.09230769230769231,0.2894598111111812,0.03590307084541777,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
267,0_b_not_name_drop_flag,53,,,,,,,,,,,,,,,,5,53.0,0.03773584905660377,0.1905566969502279,0.026174975357282734,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
268,0_b_name_drop_any_specific_flag,65,,,,,,,,,,,,,,,,5,65.0,0.09230769230769231,0.2894598111111812,0.03590307084541777,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
269,0_b_not_name_drop_any_specific_flag,53,,,,,,,,,,,,,,,,5,53.0,0.03773584905660377,0.1905566969502279,0.026174975357282734,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
270,0_b_same_model_family_name_drop_flag,44,,,,,,,,,,,,,,,,5,44.0,0.06818181818181818,0.2520576478729413,0.03799912016063951,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
271,0_b_same_model_family_not_name_drop_flag,40,,,,,,,,,,,,,,,,5,40.0,0.025,0.15612494995995996,0.024685522072664372,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
272,0_b_not_same_model_family_name_drop_flag,21,,,,,,,,,,,,,,,,5,21.0,0.14285714285714285,0.34992710611188255,0.07636035483212125,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
273,0_b_not_same_model_family_not_name_drop_flag,13,,,,,,,,,,,,,,,,5,13.0,0.07692307692307693,0.26646935501059654,0.07390530175619407,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
274,0_b_same_model_family_name_drop_any_specific_flag,44,,,,,,,,,,,,,,,,5,44.0,0.06818181818181818,0.2520576478729413,0.03799912016063951,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
275,0_b_same_model_family_not_name_drop_any_specific_flag,40,,,,,,,,,,,,,,,,5,40.0,0.025,0.15612494995995996,0.024685522072664372,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
276,0_b_not_same_model_family_name_drop_any_specific_flag,21,,,,,,,,,,,,,,,,5,21.0,0.14285714285714285,0.34992710611188255,0.07636035483212125,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
277,0_b_not_same_model_family_not_name_drop_any_specific_flag,13,,,,,,,,,,,,,,,,5,13.0,0.07692307692307693,0.26646935501059654,0.07390530175619407,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
278,1_all,142,,,,,,,,,,,,,,,,5,142.0,0.16901408450704225,0.3747643576239457,0.031449526267204896,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
279,1_b_same_model_family,95,,,,,,,,,,,,,,,,5,95.0,0.16842105263157894,0.3742397649396038,0.03839618973174702,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
280,1_b_not_same_model_family,47,,,,,,,,,,,,,,,,5,47.0,0.1702127659574468,0.3758196113330999,0.054818924411844654,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
281,1_b_name_drop_flag,69,,,,,,,,,,,,,,,,5,69.0,0.17391304347826086,0.37903469074266727,0.045630414594156704,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
282,1_b_not_name_drop_flag,73,,,,,,,,,,,,,,,,5,73.0,0.1643835616438356,0.3706232673553064,0.04337817238884327,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
283,1_b_name_drop_any_specific_flag,69,,,,,,,,,,,,,,,,5,69.0,0.17391304347826086,0.37903469074266727,0.045630414594156704,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
284,1_b_not_name_drop_any_specific_flag,73,,,,,,,,,,,,,,,,5,73.0,0.1643835616438356,0.3706232673553064,0.04337817238884327,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
285,1_b_same_model_family_name_drop_flag,47,,,,,,,,,,,,,,,,5,47.0,0.19148936170212766,0.39347323423206243,0.05739396996590886,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
286,1_b_same_model_family_not_name_drop_flag,48,,,,,,,,,,,,,,,,5,48.0,0.14583333333333334,0.3529390488770295,0.050942363719170866,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
287,1_b_not_same_model_family_name_drop_flag,22,,,,,,,,,,,,,,,,5,22.0,0.13636363636363635,0.3431742925123068,0.0731650049984536,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
288,1_b_not_same_model_family_not_name_drop_flag,25,,,,,,,,,,,,,,,,5,25.0,0.2,0.4,0.08,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
289,1_b_same_model_family_name_drop_any_specific_flag,47,,,,,,,,,,,,,,,,5,47.0,0.19148936170212766,0.39347323423206243,0.05739396996590886,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
290,1_b_same_model_family_not_name_drop_any_specific_flag,48,,,,,,,,,,,,,,,,5,48.0,0.14583333333333334,0.3529390488770295,0.050942363719170866,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
291,1_b_not_same_model_family_name_drop_any_specific_flag,22,,,,,,,,,,,,,,,,5,22.0,0.13636363636363635,0.3431742925123068,0.0731650049984536,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
292,1_b_not_same_model_family_not_name_drop_any_specific_flag,25,,,,,,,,,,,,,,,,5,25.0,0.2,0.4,0.08,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
293,2_all,118,,,,,,,,,,,,,,,,5,118.0,0.2711864406779661,0.4445721033425086,0.04092617941627838,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
294,2_b_same_model_family,80,,,,,,,,,,,,,,,,5,80.0,0.3125,0.46351240544347894,0.05182226234930312,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
295,2_b_not_same_model_family,38,,,,,,,,,,,,,,,,5,38.0,0.18421052631578946,0.38765578585937455,0.0628860724916703,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
296,2_b_name_drop_flag,60,,,,,,,,,,,,,,,,5,60.0,0.31666666666666665,0.4651761912317621,0.06005398805642704,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
297,2_b_not_name_drop_flag,58,,,,,,,,,,,,,,,,5,58.0,0.22413793103448276,0.4170133318085457,0.05475653305472801,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
298,2_b_name_drop_any_specific_flag,60,,,,,,,,,,,,,,,,5,60.0,0.31666666666666665,0.4651761912317621,0.06005398805642704,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
299,2_b_not_name_drop_any_specific_flag,58,,,,,,,,,,,,,,,,5,58.0,0.22413793103448276,0.4170133318085457,0.05475653305472801,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
300,2_b_same_model_family_name_drop_flag,44,,,,,,,,,,,,,,,,5,44.0,0.38636363636363635,0.48691557467337615,0.07340528480781205,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
301,2_b_same_model_family_not_name_drop_flag,36,,,,,,,,,,,,,,,,5,36.0,0.2222222222222222,0.41573970964154905,0.06928995160692485,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
302,2_b_not_same_model_family_name_drop_flag,16,,,,,,,,,,,,,,,,5,16.0,0.125,0.33071891388307384,0.08267972847076846,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
303,2_b_not_same_model_family_not_name_drop_flag,22,,,,,,,,,,,,,,,,5,22.0,0.22727272727272727,0.41907020260422206,0.08934606739851095,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
304,2_b_same_model_family_name_drop_any_specific_flag,44,,,,,,,,,,,,,,,,5,44.0,0.38636363636363635,0.48691557467337615,0.07340528480781205,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
305,2_b_same_model_family_not_name_drop_any_specific_flag,36,,,,,,,,,,,,,,,,5,36.0,0.2222222222222222,0.41573970964154905,0.06928995160692485,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
306,2_b_not_same_model_family_name_drop_any_specific_flag,16,,,,,,,,,,,,,,,,5,16.0,0.125,0.33071891388307384,0.08267972847076846,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
307,2_b_not_same_model_family_not_name_drop_any_specific_flag,22,,,,,,,,,,,,,,,,5,22.0,0.22727272727272727,0.41907020260422206,0.08934606739851095,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
308,3_all,131,,,,,,,,,,,,,,,,5,131.0,0.0916030534351145,0.28846478820902566,0.025203285566209287,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
309,3_b_same_model_family,90,,,,,,,,,,,,,,,,5,90.0,0.05555555555555555,0.22906142364542556,0.02414519409334314,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
310,3_b_not_same_model_family,41,,,,,,,,,,,,,,,,5,41.0,0.17073170731707318,0.3762743565985735,0.05876418177221407,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
311,3_b_name_drop_flag,63,,,,,,,,,,,,,,,,5,63.0,0.14285714285714285,0.3499271061118826,0.044086671417740544,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
312,3_b_not_name_drop_flag,68,,,,,,,,,,,,,,,,5,68.0,0.04411764705882353,0.20535647123189615,0.02490313005274183,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
313,3_b_name_drop_any_specific_flag,63,,,,,,,,,,,,,,,,5,63.0,0.14285714285714285,0.3499271061118826,0.044086671417740544,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
314,3_b_not_name_drop_any_specific_flag,68,,,,,,,,,,,,,,,,5,68.0,0.04411764705882353,0.20535647123189615,0.02490313005274183,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
315,3_b_same_model_family_name_drop_flag,44,,,,,,,,,,,,,,,,5,44.0,0.06818181818181818,0.25205764787294127,0.0379991201606395,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
316,3_b_same_model_family_not_name_drop_flag,46,,,,,,,,,,,,,,,,5,46.0,0.043478260869565216,0.20393111999232305,0.030068003252527162,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
317,3_b_not_same_model_family_name_drop_flag,19,,,,,,,,,,,,,,,,5,19.0,0.3157894736842105,0.46482951928041294,0.10663920529041636,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
318,3_b_not_same_model_family_not_name_drop_flag,22,,,,,,,,,,,,,,,,5,22.0,0.045454545454545456,0.2082988952252655,0.044409473678108845,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
319,3_b_same_model_family_name_drop_any_specific_flag,44,,,,,,,,,,,,,,,,5,44.0,0.06818181818181818,0.25205764787294127,0.0379991201606395,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
320,3_b_same_model_family_not_name_drop_any_specific_flag,46,,,,,,,,,,,,,,,,5,46.0,0.043478260869565216,0.20393111999232305,0.030068003252527162,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
321,3_b_not_same_model_family_name_drop_any_specific_flag,19,,,,,,,,,,,,,,,,5,19.0,0.3157894736842105,0.46482951928041294,0.10663920529041636,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
322,3_b_not_same_model_family_not_name_drop_any_specific_flag,22,,,,,,,,,,,,,,,,5,22.0,0.045454545454545456,0.2082988952252655,0.044409473678108845,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
323,4_all,130,,,,,,,,,,,,,,,,5,130.0,0.34615384615384615,0.47574295680203776,0.041725417539206486,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
324,4_b_same_model_family,82,,,,,,,,,,,,,,,,5,82.0,0.34146341463414637,0.4742005389078922,0.05236668917711318,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
325,4_b_not_same_model_family,48,,,,,,,,,,,,,,,,5,48.0,0.3541666666666667,0.4782600118020415,0.06903088663913556,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
326,4_b_name_drop_flag,63,,,,,,,,,,,,,,,,5,63.0,0.31746031746031744,0.4654881999560375,0.05864600072946583,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
327,4_b_not_name_drop_flag,67,,,,,,,,,,,,,,,,5,67.0,0.373134328358209,0.4836373655528254,0.059085708219535946,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
328,4_b_name_drop_any_specific_flag,63,,,,,,,,,,,,,,,,5,63.0,0.31746031746031744,0.4654881999560375,0.05864600072946583,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
329,4_b_not_name_drop_any_specific_flag,67,,,,,,,,,,,,,,,,5,67.0,0.373134328358209,0.4836373655528254,0.059085708219535946,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
330,4_b_same_model_family_name_drop_flag,38,,,,,,,,,,,,,,,,5,38.0,0.34210526315789475,0.47441464150841967,0.07696021735073709,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
331,4_b_same_model_family_not_name_drop_flag,44,,,,,,,,,,,,,,,,5,44.0,0.3409090909090909,0.47401485487759565,0.07146042812198868,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
332,4_b_not_same_model_family_name_drop_flag,25,,,,,,,,,,,,,,,,5,25.0,0.28,0.448998886412873,0.0897997772825746,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
333,4_b_not_same_model_family_not_name_drop_flag,23,,,,,,,,,,,,,,,,5,23.0,0.43478260869565216,0.4957284456952774,0.10336652638557518,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
334,4_b_same_model_family_name_drop_any_specific_flag,38,,,,,,,,,,,,,,,,5,38.0,0.34210526315789475,0.47441464150841967,0.07696021735073709,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
335,4_b_same_model_family_not_name_drop_any_specific_flag,44,,,,,,,,,,,,,,,,5,44.0,0.3409090909090909,0.47401485487759565,0.07146042812198868,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
336,4_b_not_same_model_family_name_drop_any_specific_flag,25,,,,,,,,,,,,,,,,5,25.0,0.28,0.448998886412873,0.0897997772825746,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
337,4_b_not_same_model_family_not_name_drop_any_specific_flag,23,,,,,,,,,,,,,,,,5,23.0,0.43478260869565216,0.4957284456952774,0.10336652638557518,1.0,0.0,,,,0.0,0.0,,,,0.0,claude-3-sonnet-20240229
